Date,Transaction_ID,Session_primary_channel_group,Campaign_ID,Campaign,Shipping_tier,Page_title,Key_events,Shopify_Order_ID
2025-05-02,6341679710485,Cross-network,22377170377,G_PMAX_Pickleball_Sale_Tier3_Mar25,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6341679710485
2025-05-02,6341822644501,Paid Search,21938652714,G_Search_Brand,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6341822644501
2025-05-02,(not set),Organic Search,(not set),(organic),(not set),Pallap Padel Racket Control Velocity Pro 01 – Racket Central,0.0,
2025-05-02,(not set),Paid Search,21938652714,G_Search_Brand,(not set),RS Sports Padel Racket Cobra Edition – Racket Central,0.0,
2025-05-01,(not set),Organic Social,(not set),(organic),(not set),Adidas Padel Rackets for Ultimate Performance – Racket Central,6.0,
2025-05-01,(not set),Organic Social,(not set),(organic),(not set),MOTHER'S DAY – Racket Central,6.0,
2025-05-01,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Footwear KAI Mk1 | Iconic White – Racket Central,4.0,
2025-05-01,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Head PB Paddle Radical Tour EX Grit 2024 – Racket Central,4.0,
2025-05-01,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,3.0,
2025-05-01,(not set),Organic Social,(not set),(organic),(not set),Online Padel & Pickleball Store in the USA | Racket Central,3.0,
2025-05-01,(not set),Direct,(not set),(direct),(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Men – Racket Central,2.0,
2025-05-01,(not set),Direct,(not set),(direct),(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Women – Racket Central,2.0,
2025-05-01,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),K-Swiss Padel Shoes Speedtrac Padel - Women – Racket Central,2.0,
2025-05-01,(not set),Paid Search,21938652714,G_Search_Brand,(not set),Buy Durable Padel Balls for Consistent Play – Racket Central,2.0,
2025-05-01,(not set),Paid Search,21938652714,G_Search_Brand,(not set),Checkout - Racket Central,2.0,
2025-05-01,(not set),Paid Search,21938652714,G_Search_Brand,(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Women – Racket Central,2.0,
2025-05-01,(not set),Email,01JT6NQHSRGEJBZRCFBNNPZVGV,"Mother's Day - May 1, 2025, 4:38 PM",(not set),Nox Padel Shirt Pro Regular Men Maroon – Racket Central,1.99965,
2025-05-01,(not set),Direct,(not set),(direct),(not set),65% OFF – Racket Central,1.0,
2025-05-01,(not set),Organic Shopping,(not set),(organic),(not set),Osaka Footwear IDO Mk1 | White-Begonia Pink – Racket Central,1.0,
2025-05-01,(not set),Paid Search,21938652714,G_Search_Brand,(not set),Bullpadel Padel Racket Flow Woman 25 – Racket Central,1.0,
2025-05-01,6340216160533,Paid Search,21938652714,G_Search_Brand,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6340216160533
2025-05-01,6340759519509,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6340759519509
2025-05-01,6341014847765,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6341014847765
2025-05-01,(not set),Organic Social,(not set),(referral),(not set),Adidas Padel Racket Cross It Team 3.4 – Racket Central,0.548286,
2025-05-01,6340942659861,Organic Shopping,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.5,gid://shopify/Order/6340942659861
2025-05-01,6340942659861,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,0.5,gid://shopify/Order/6340942659861
2025-05-01,(not set),Organic Social,(not set),(organic),(not set),Adidas Padel Racket Cross It Team 3.4 – Racket Central,0.451714,
2025-05-01,(not set),Email,(not set),G_Search_Brand,(not set),Nox Padel Shirt Pro Regular Men Maroon – Racket Central,0.0,
2025-05-01,(not set),Organic Social,(not set),(referral),(not set),MOTHER'S DAY – Racket Central,0.0,
2025-04-30,(not set),Organic Social,(not set),(referral),(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Men – Racket Central,3.0,
2025-04-30,(not set),Direct,(not set),(direct),(not set),Head Padel Racket One Ultralight – Racket Central,2.0,
2025-04-30,(not set),Direct,(not set),(direct),(not set),Head Padel Racket Radical Pro – Racket Central,2.0,
2025-04-30,(not set),Email,UgGuia,Email #1 | Seguinos en redes,(not set),Apparel - Men – Racket Central,2.0,
2025-04-30,(not set),Organic Search,(not set),(organic),(not set),Osaka Footwear KAI Mk1 | Pastelroze-Wit – Racket Central,2.0,
2025-04-30,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Footwear KAI Mk1 | Iconic Black – Racket Central,2.0,
2025-04-30,(not set),Direct,(not set),(direct),(not set),"Search: 22 results found for ""Bullpadel Padel Racket Elite W 25"" – Racket Central",1.0,
2025-04-30,(not set),Email,01JT2M67X03VVH1641SRR7A9CH,RC30 PADEL (clone),(not set),Wilson Padel Racket Defy Pro V1 Padel – Racket Central,1.0,
2025-04-30,(not set),Email,01JT2M67X03VVH1641SRR7A9CH,RC30 PADEL (clone),(not set),Your Shopping Cart – Racket Central,1.0,
2025-04-30,(not set),Email,UgGuia,Email #1 | Seguinos en redes,(not set),Apparel - Men – Page 2 – Racket Central,1.0,
2025-04-30,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,1.0,
2025-04-30,(not set),Paid Social,120222739189670417,120222739189670417,(not set),RS Sports Padel Racket Cobra Edition – Racket Central,1.0,
2025-04-30,6338677735701,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6338677735701
2025-04-30,6339371073813,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6339371073813
2025-04-30,(not set),Paid Social,120221430952070417,120221430952070417,(not set),Checkout - Racket Central,0.0,
2025-04-30,(not set),Paid Social,120221855331690417,120221855331690417,(not set),Checkout - Racket Central,0.0,
2025-04-30,(not set),Paid Social,120221855331690417,120221855331690417,(not set),RS Sports Padel Racket Cobra Edition – Racket Central,0.0,
2025-04-29,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Adidas Padel Rackets for Ultimate Performance – Racket Central,8.0,
2025-04-29,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Footwear IDO Mk1 | Iconic White – Racket Central,4.0,
2025-04-29,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Checkout - Racket Central,4.0,
2025-04-29,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Slazenger Padel Racket Panther Series Icon Pro – Racket Central,4.0,
2025-04-29,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Head Padel Racket Extreme One – Racket Central,3.0,
2025-04-29,(not set),Cross-network,22354251261,G_PMAX_Pickleball_Sale_Tier2_Mar25,(not set),Wilson Padel Racket Optix V1 Black – Racket Central,2.0,
2025-04-29,(not set),Cross-network,22377183748,G_PMAX_Padel_Tier1_Mar25,(not set),65% OFF – Racket Central,2.0,
2025-04-29,(not set),Direct,(not set),(direct),(not set),Slazenger Padel Racket Panther Series Epic White – Racket Central,2.0,
2025-04-29,(not set),Organic Search,(not set),(organic),(not set),Checkout - Racket Central,2.0,
2025-04-29,(not set),Organic Search,(not set),(organic),(not set),Sergio Tacchini Aldo Pointelle Short - Brilliant White – Racket Central,2.0,
2025-04-29,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Adidas Padel Racket Cross It Solar Red – Racket Central,2.0,
2025-04-29,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Dunlop Padel Racket Speed Attack 2.0 – Racket Central,2.0,
2025-04-29,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),"Search: 159 results found for ""Carbon"" – Page 9 – Racket Central",2.0,
2025-04-29,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Footwear KAI Mk1 | Simple Gray – Racket Central,1.0,
2025-04-29,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),50% OFF – Racket Central,1.0,
2025-04-29,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Padel Rackets on Sale & Pickleball Deals – Racket Central,1.0,
2025-04-29,6336878444821,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6336878444821
2025-04-29,6337110147349,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6337110147349
2025-04-29,6337506607381,Cross-network,22354251261,G_PMAX_Pickleball_Sale_Tier2_Mar25,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6337506607381
2025-04-29,6337706492181,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6337706492181
2025-04-29,6337850671381,Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6337850671381
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,7.0,
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Head Multisport Hat Pro Player Hat – Racket Central,4.0,
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Babolat Padel Bag RH Pro Padel Racket Bag 2025 – Racket Central,2.0,
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN Pickleball Bag Pro Team Sling Bag - Black – Racket Central,2.0,
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Nox Beach Tennis Racket Sailor – Racket Central,2.0,
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Osaka Footwear KAI Mk1 | Opal Green – Racket Central,2.0,
2025-04-28,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Sergio Tacchini Luca Piqué Printed Short - Brilliant White – Racket Central,2.0,
2025-04-28,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Holbrook Pickleball Paddle Power Pro 14mm – Racket Central,2.0,
2025-04-28,(not set),Paid Shopping,21964277743,Google_Shopping_Padel,(not set),Head Padel Racket Speed Motion 2025 – Racket Central,2.0,
2025-04-28,6334994743573,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6334994743573
2025-04-28,6336360087829,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6336360087829
2025-04-27,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Checkout - Racket Central,4.340283,
2025-04-27,(not set),Direct,(not set),(direct),(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Women – Racket Central,4.0,
2025-04-27,(not set),Cross-network,22367129997,G_PMAX_Padel_Tier2_Mar25,(not set),Buy Durable Padel Balls for Consistent Play – Racket Central,2.0,
2025-04-27,(not set),Cross-network,22367129997,G_PMAX_Padel_Tier2_Mar25,(not set),Head Multisport Overgrips Prime Tour x3 – Racket Central,2.0,
2025-04-27,(not set),Cross-network,22367129997,G_PMAX_Padel_Tier2_Mar25,(not set),Nox Padel Balls Pro Titanium | 4x Can Bundle – Racket Central,2.0,
2025-04-27,(not set),Organic Search,(not set),(organic),(not set),Sergio Tacchini Luca Piqué Printed Short - Brilliant White – Racket Central,2.0,
2025-04-27,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Head Pro X Backpack 28L – Racket Central,2.0,
2025-04-27,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Diadem Pickleball Paddle First Responer Series V2 Warrior Edge – Racket Central,2.0,
2025-04-27,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Volair Pickleball Paddle RealTree Pro - 16mm – Racket Central,2.0,
2025-04-27,(not set),Paid Shopping,(not set),Shopping Free Listings,(not set),Diadem Pickleball Paddle Diadem A52 13.7mm – Racket Central,1.228314,
2025-04-27,(not set),Cross-network,22377183748,G_PMAX_Padel_Tier1_Mar25,(not set),Checkout - Racket Central,1.0,
2025-04-27,(not set),Organic Shopping,(not set),(referral),(not set),Babolat Padel Racket Air Veron 25 – Racket Central,1.0,
2025-04-27,6334476550421,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6334476550421
2025-04-27,6334847058197,Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/6334847058197
2025-04-27,(not set),Organic Search,(not set),(organic),(not set),Bullpadel Padel Racket Hack 03 Master Final – Racket Central,0.926396,
2025-04-27,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Diadem Pickleball Paddle Diadem A52 13.7mm – Racket Central,0.771686,
2025-04-27,(not set),Paid Shopping,(not set),Shopping Free Listings,(not set),Checkout - Racket Central,0.659717,
2025-04-27,(not set),Organic Shopping,(not set),(organic),(not set),Babolat Padel Racket Air Veron 25 – Racket Central,0.0,
2025-04-27,(not set),Organic Shopping,(not set),(organic),(not set),Nox Beach Tennis Racket Sailor – Racket Central,0.0,
2025-04-27,(not set),Paid Shopping,(not set),(organic),(not set),Diadem Pickleball Paddle First Responer Series V2 Warrior Edge – Racket Central,0.0,
2025-04-27,(not set),Paid Shopping,(not set),Shopping Free Listings,(not set),Diadem Pickleball Paddle First Responer Series V2 Warrior Edge – Racket Central,0.0,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Checkout - Racket Central,10.351359,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Volair Pickleball Paddle CTRL 1 Forza – Racket Central,6.0,
2025-04-26,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Checkout - Racket Central,4.0,
2025-04-26,(not set),Paid Search,21938652714,G_Search_Brand,(not set),Wilson Padel Racket Defy V1 Padel – Racket Central,4.0,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Volair Pickleball Paddle CTRL 2 Forza – Racket Central,4.0,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Nox Pickleball Paddle Luxury Nerbo – Racket Central,2.881764,
2025-04-26,(not set),Cross-network,22367129997,G_PMAX_Padel_Tier2_Mar25,(not set),Bullpadel Padel Racket Elite W 25 – Racket Central,2.0,
2025-04-26,(not set),Cross-network,22377183748,G_PMAX_Padel_Tier1_Mar25,(not set),Buy Durable Padel Balls for Consistent Play – Racket Central,2.0,
2025-04-26,(not set),Direct,(not set),(direct),(not set),Volair Pickleball Paddle CTRL 1 Forza – Racket Central,2.0,
2025-04-26,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),CRBN Pickleball Bag Pro Team Sling Bag - Black – Racket Central,2.0,
2025-04-26,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Diadem Shoes - Court Burst – Racket Central,2.0,
2025-04-26,(not set),Paid Search,21938652714,G_Search_Brand,(not set),Buy Durable Padel Balls for Consistent Play – Racket Central,2.0,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Diadem Premier Power Outdoor Pickleballs 3 Pack – Racket Central,2.0,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Gamma Sports CHUCK Outdoor Pickleballs – Racket Central,2.0,
2025-04-26,(not set),Paid Shopping,21934847264,Google_Shopping_Pickleball,(not set),Nox Pickleball Paddle Pro Evo – Racket Central,2.0,
2025-04-26,(not set),Paid Social,120221855331690417,120221855331690417,(not set),Head Padel Racket One Ultralight – Racket Central,2.0,
2025-04-26,(not set),Paid Shopping,(not set),(organic),(not set),Nox Pickleball Paddle Luxury Nerbo – Racket Central,1.118236,
2025-04-26,(not set),Cross-network,(not set),Google_Shopping_Pickleball,(not set),Checkout - Racket Central,1.0,
2025-04-26,(not set),Cross-network,22377170377,G_PMAX_Pickleball_Sale_Tier3_Mar25,(not set),Checkout - Racket Central,1.0,
