Date,Campaign_ID,Campaign,Primary_channel_group,Source,Total_users,Sessions,Ads_impressions,Ads_clicks,Ads_cost,Return_on_ad_spend,Ads_CTR
2024-01-28,Td8ZnC,"Welcome Series, DISCOUNT POP UP",Email,email,1,1,0,0,0.0,0.0,0.0
2024-01-28,20590442612,(not set),Paid Search,google,0,0,89,3,4.37,0.0,0.033707865168539325
2024-01-27,20573282154,Pmax-All-Products,Cross-network,google,14,16,95442,468,624.38706,1.21612065439024,0.004903501603067832
2024-01-27,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2024-01-27,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-01-27,20571947176,(not set),Paid Search,google,0,0,8,2,0.02,0.0,0.25
2024-01-27,20590442612,(not set),Paid Search,google,0,0,271,10,19.33,0.0,0.03690036900369004
2024-01-27,20593400060,(not set),Paid Search,google,0,0,122,3,9.33,0.0,0.02459016393442623
2024-01-26,20573282154,Pmax-All-Products,Cross-network,google,27,28,96659,493,628.075626,0.698578291907796,0.0051004045148408325
2024-01-26,(not set),(direct),Direct,(direct),5,5,0,0,0.0,0.0,0.0
2024-01-26,(not set),(organic),Organic Search,google,4,4,0,0,0.0,0.0,0.0
2024-01-26,20571947176,(not set),Paid Search,google,0,0,6,4,8.63,0.0,0.6666666666666666
2024-01-25,20593400060,Search-GEN-Padel,Paid Search,google,1,1,120,9,21.74,0.0,0.075
2024-01-25,20593400060,(not set),Paid Search,google,0,0,32,0,0.0,0.0,0.0
2024-01-24,20573282154,Pmax-All-Products,Cross-network,google,20,20,77844,451,628.398441,1.52575171331464,0.0057936385591696215
2024-01-24,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
2024-01-24,20590442612,Search-GEN-Pickleball,Paid Search,google,2,2,299,21,37.42,0.0,0.07023411371237458
2024-01-24,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-01-24,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,13,5,9.02,0.0,0.38461538461538464
2024-01-24,20590442612,(not set),Paid Search,google,0,0,266,2,1.74,0.0,0.007518796992481203
2024-01-23,20573282154,Pmax-All-Products,Cross-network,google,18,19,42375,266,343.717826,1.18603369148506,0.006277286135693215
2024-01-23,(not set),(organic),Organic Search,google,4,4,0,0,0.0,0.0,0.0
2024-01-22,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-01-22,Td8ZnC,"Welcome Series, DISCOUNT POP UP",Email,email,2,2,0,0,0.0,0.0,0.0
2024-01-22,01HMC0RHA0M2X75M6A3K8QAAEP,Email pelotas free,Email,email,1,1,0,0,0.0,0.0,0.0
2024-01-22,20593400060,Search-GEN-Padel,Paid Search,google,1,1,51,4,5.56,0.0,0.0784313725490196
2024-01-22,20590442612,(not set),Paid Search,google,0,0,119,3,6.18,0.0,0.025210084033613446
2024-01-22,20593400060,(not set),Paid Search,google,0,0,5,0,0.0,0.0,0.0
2024-01-21,(not set),(organic),Organic Search,google,2,3,0,0,0.0,0.0,0.0
2024-01-21,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-01-20,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-01-20,20590442612,(not set),Paid Search,google,0,0,186,5,5.29,0.0,0.026881720430107527
2024-01-20,20593400060,(not set),Paid Search,google,0,0,35,2,4.69,0.0,0.05714285714285714
2024-01-19,20573282154,Pmax-All-Products,Cross-network,google,10,10,20388,152,128.90551,1.20103024300512,0.007455365901510693
2024-01-19,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-01-19,20590442612,Search-GEN-Pickleball,Paid Search,google,1,2,56,1,1.68,107.113095238095,0.017857142857142856
2024-01-19,20593400060,(not set),Paid Search,google,0,0,37,5,5.5,0.0,0.13513513513513514
2024-01-18,20573282154,Pmax-All-Products,Cross-network,google,8,8,21569,143,142.042705,2.4212807127265,0.006629885483796189
2024-01-18,(not set),(organic),Organic Search,bing,2,2,0,0,0.0,0.0,0.0
2024-01-18,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-01-18,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,5,1,0.01,1551.2239,0.2
2024-01-18,20590442612,(not set),Paid Search,google,0,0,72,2,5.44,0.0,0.027777777777777776
2024-01-18,20593400060,(not set),Paid Search,google,0,0,20,2,5.59,0.0,0.1
2024-01-17,20573282154,Pmax-All-Products,Cross-network,google,9,9,14959,113,96.983602,7.3801135989979,0.007553980881074938
2024-01-17,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,3,1,0.01,0.0,0.3333333333333333
2024-01-16,20573282154,Pmax-All-Products,Cross-network,google,11,11,18639,117,118.047221,4.75911245720896,0.006277160791887977
2024-01-15,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2024-01-15,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-01-15,20590442612,(not set),Paid Search,google,0,0,51,4,5.17,0.0,0.0784313725490196
2024-01-15,20593400060,(not set),Paid Search,google,0,0,24,2,4.19,0.0,0.08333333333333333
2024-01-14,20590442612,(not set),Paid Search,google,0,0,112,4,5.05,0.0,0.03571428571428571
2024-01-13,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-01-13,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-01-13,20590442612,(not set),Paid Search,google,0,0,92,3,5.89,0.0,0.03260869565217391
2024-01-12,20573282154,Pmax-All-Products,Cross-network,google,4,4,25455,153,123.565279,0.0,0.0060106069534472594
2024-01-12,(not set),(referral),Referral,86127e4db5593533d9b34910165315b1.safeframe.googlesyndication.com,1,1,0,0,0.0,0.0,0.0
2024-01-12,(not set),Traffic,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2024-01-12,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,101,1,5.47,19.1864716636197,0.009900990099009901
2024-01-12,20571947176,(not set),Paid Search,google,0,0,2,2,0.02,0.0,1.0
2024-01-11,20573282154,Pmax-All-Products,Cross-network,google,9,11,16842,107,65.072589,12.6435725494186,0.0063531647072794205
2024-01-11,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2024-01-11,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2024-01-11,(not set),(not set),Unassigned,PSA,1,1,0,0,0.0,0.0,0.0
2024-01-11,(not set),(referral),Organic Video,youtube.com,1,1,0,0,0.0,0.0,0.0
2024-01-11,Td8ZnC,"Welcome Series, DISCOUNT POP UP",Email,email,1,1,0,0,0.0,0.0,0.0
2024-01-11,20571947176,(not set),Paid Search,google,0,0,1,0,0.0,0.0,0.0
2024-01-11,20590442612,(not set),Paid Search,google,0,0,47,4,6.17,0.0,0.0851063829787234
2024-01-11,20593400060,(not set),Paid Search,google,0,0,44,2,5.72,0.0,0.045454545454545456
2024-01-10,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-01-10,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-01-10,(not set),(referral),Referral,lop.global,1,1,0,0,0.0,0.0,0.0
2024-01-10,20590442612,(not set),Paid Search,google,0,0,195,7,11.1,0.0,0.035897435897435895
2024-01-10,20775353708,(not set),Paid Search,google,0,0,204,9,13.79,0.0,0.04411764705882353
2024-01-09,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2024-01-09,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-01-09,20566224153,(not set),Paid Search,google,0,0,184,1,0.62,0.0,0.005434782608695652
2024-01-09,20590442612,(not set),Paid Search,google,0,0,231,4,10.8,0.0,0.017316017316017316
2024-01-09,20775353708,(not set),Paid Search,google,0,0,110,1,1.03,0.0,0.00909090909090909
2024-01-08,20573282154,Pmax-All-Products,Cross-network,google,13,14,51988,297,297.818321,0.529337652803435,0.005712856813110718
2024-01-08,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2024-01-08,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-01-08,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,12,2,3.4,0.0,0.16666666666666666
2024-01-08,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,74,6,10.38,0.0,0.08108108108108109
2024-01-08,20590442612,(not set),Paid Search,google,0,0,122,1,1.34,0.0,0.00819672131147541
2024-01-08,20593400060,(not set),Paid Search,google,0,0,104,3,4.07,0.0,0.028846153846153848
2024-01-07,(not set),(organic),Organic Search,google,4,4,0,0,0.0,0.0,0.0
2024-01-07,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2024-01-07,(not set),(referral),Referral,m29dr5ki2mh1gweu-76270567701.shopifypreview.com,1,1,0,0,0.0,0.0,0.0
2024-01-07,20573282154,Pmax-GEN-All-Products,Cross-network,google,1,1,57758,381,437.807407,0.0,0.006596488798088576
2024-01-06,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2024-01-05,(not set),ASC,Paid Social,facebook,2,2,0,0,0.0,0.0,0.0
2024-01-05,(not set),ASC maximize purchases,Paid Social,facebook,2,2,0,0,0.0,0.0,0.0
2024-01-05,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2024-01-05,01HKDBAHTM0EV64EKQ9JDZMVKC,Email Bullpadel,Email,email,1,1,0,0,0.0,0.0,0.0
2024-01-05,20566224153,(not set),Paid Search,google,0,0,223,13,30.54,0.0,0.05829596412556054
2024-01-05,20571947176,(not set),Paid Search,google,0,0,1,1,0.01,0.0,1.0
2024-01-05,20593400060,(not set),Paid Search,google,0,0,265,29,85.0,0.0,0.10943396226415095
2024-01-05,20775353708,(not set),Paid Search,google,0,0,116,11,15.45,0.0,0.09482758620689655
2024-01-04,20573282154,Pmax-All-Products,Cross-network,google,12,12,39881,235,248.450359,0.571249148406342,0.005892530277575788
2024-01-04,(not set),(organic),Organic Search,google,4,4,0,0,0.0,0.0,0.0
2024-01-04,(not set),(referral),Referral,m29dr5ki2mh1gweu-76270567701.shopifypreview.com,1,1,0,0,0.0,0.0,0.0
2024-01-04,20566224153,(not set),Paid Search,google,0,0,212,18,31.04,0.0,0.08490566037735849
2024-01-04,20590442612,(not set),Paid Search,google,0,0,372,6,7.66,0.0,0.016129032258064516
2024-01-04,20593400060,(not set),Paid Search,google,0,0,289,15,21.57,0.0,0.05190311418685121
2024-01-04,20775353708,(not set),Paid Search,google,0,0,28,0,0.0,0.0,0.0
2024-01-03,20573282154,Pmax-All-Products,Cross-network,google,8,10,46917,274,313.575718,0.799009571270438,0.005840100603192872
2024-01-03,(not set),(organic),Organic Search,google,3,5,0,0,0.0,0.0,0.0
2024-01-03,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2024-01-03,20593400060,Search-GEN-Padel,Paid Search,google,2,2,215,24,63.09,0.0,0.11162790697674418
2024-01-03,(not set),Traffic,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2024-01-03,20566224153,Search-DSA,Paid Search,google,1,1,230,10,29.86,0.0,0.043478260869565216
2024-01-03,20566224153,Search-GEN-DSA,Paid Search,google,1,1,236,3,1.81,0.0,0.012711864406779662
2024-01-03,20593400060,(not set),Paid Search,google,0,0,67,0,0.0,0.0,0.0
2024-01-03,20775353708,(not set),Paid Search,google,0,0,618,58,111.61,0.0,0.09385113268608414
2024-01-02,(not set),Traffic,Paid Social,facebook,3,3,0,0,0.0,0.0,0.0
2024-01-02,20593400060,Search-GEN-Padel,Paid Search,google,1,2,198,20,43.57,6.60913472572871,0.10101010101010101
2024-01-02,20566224153,(not set),Paid Search,google,0,0,564,14,32.15,0.0,0.024822695035460994
2024-01-02,20571947176,(not set),Paid Search,google,0,0,7,4,28.44,0.0,0.5714285714285714
2024-01-02,20593400060,(not set),Paid Search,google,0,0,42,0,0.0,0.0,0.0
2024-01-02,20775353708,(not set),Paid Search,google,0,0,88,0,0.0,0.0,0.0
2024-01-01,20573282154,Pmax-All-Products,Cross-network,google,9,9,63317,372,484.036803,0.460295577979015,0.005875199393527804
2024-01-01,(not set),Traffic,Paid Social,facebook,3,3,0,0,0.0,0.0,0.0
2024-01-01,(not set),ASC maximize purchases,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2024-01-01,20593400060,Search-GEN-Padel,Paid Search,google,1,1,133,8,13.2,8.32954545454545,0.06015037593984962
2024-01-01,20566224153,(not set),Paid Search,google,0,0,497,21,32.88,0.0,0.04225352112676056
2024-01-01,20571947176,(not set),Paid Search,google,0,0,5,0,0.0,0.0,0.0
2024-01-01,20590442612,(not set),Paid Search,google,0,0,432,19,35.8399999999999,0.0,0.04398148148148148
2024-01-01,20775353708,(not set),Paid Search,google,0,0,253,17,24.43,0.0,0.06719367588932806
2023-12-31,(not set),(organic),Organic Search,google,4,5,0,0,0.0,0.0,0.0
2023-12-31,(not set),(direct),Direct,(direct),2,2,0,0,0.0,0.0,0.0
2023-12-31,20775353708,Search-GEN-Competitors,Paid Search,google,2,2,148,13,19.14,0.0,0.08783783783783784
2023-12-31,(not set),(referral),Organic Social,instagram.com,1,1,0,0,0.0,0.0,0.0
2023-12-31,20566224153,(not set),Paid Search,google,0,0,379,14,26.5,0.0,0.036939313984168866
2023-12-31,20590442612,(not set),Paid Search,google,0,0,479,17,29.85,0.0,0.03549060542797495
2023-12-31,20593400060,(not set),Paid Search,google,0,0,166,7,13.0,0.0,0.04216867469879518
2023-12-31,20775353708,(not set),Paid Search,google,0,0,42,0,0.0,0.0,0.0
2023-12-30,20573282154,Pmax-All-Products,Cross-network,google,15,15,84372,447,594.569521,0.11007964197344,0.005297966149907552
2023-12-30,(not set),Traffic,Paid Social,facebook,2,2,0,0,0.0,0.0,0.0
2023-12-30,20566224153,(not set),Paid Search,google,0,0,357,18,27.04,0.0,0.05042016806722689
2023-12-30,20775353708,(not set),Paid Search,google,0,0,219,19,27.92,0.0,0.0867579908675799
2023-12-29,20573282154,Pmax-All-Products,Cross-network,google,15,15,87888,453,633.376116,0.38810324511826,0.005154287274713272
2023-12-29,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2023-12-29,(not set),(organic),Organic Search,bing,1,1,0,0,0.0,0.0,0.0
2023-12-29,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,235,17,31.27,0.0,0.07234042553191489
2023-12-29,20566224153,(not set),Paid Search,google,0,0,166,0,0.0,0.0,0.0
2023-12-29,20593400060,(not set),Paid Search,google,0,0,347,19,70.79,0.0,0.05475504322766571
2023-12-29,20775353708,(not set),Paid Search,google,0,0,113,0,0.0,0.0,0.0
2023-12-28,(not set),(organic),Organic Search,google,4,4,0,0,0.0,0.0,0.0
2023-12-28,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2023-12-28,20590442612,(not set),Paid Search,google,0,0,270,2,2.01,0.0,0.007407407407407408
2023-12-28,20593400060,(not set),Paid Search,google,0,0,489,23,56.51,0.0,0.04703476482617587
2023-12-28,20775353708,(not set),Paid Search,google,0,0,540,52,75.45,0.0,0.0962962962962963
2023-12-27,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2023-12-27,(not set),ASC maximize purchases,Paid Social,facebook,2,2,0,0,0.0,0.0,0.0
2023-12-27,20566224153,Search-GEN-DSA,Paid Search,google,1,1,330,16,31.32,2.39593655810983,0.048484848484848485
2023-12-27,20775353708,Search-GEN-Competitors,Paid Search,google,1,1,420,46,67.9,0.0,0.10952380952380952
2023-12-27,20571947176,(not set),Paid Search,google,0,0,7,4,0.41,0.0,0.5714285714285714
2023-12-27,20593400060,(not set),Paid Search,google,0,0,600,27,78.22,0.0,0.045
2023-12-26,20775353708,Search-GEN-Competitors,Paid Search,google,2,2,387,54,78.42,0.0,0.13953488372093023
2023-12-26,(not set),ASC maximize purchases,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2023-12-26,20566224153,Search-GEN-DSA,Paid Search,google,1,1,320,19,30.53,0.0,0.059375
2023-12-26,20566224153,(not set),Paid Search,google,0,0,153,1,0.56,0.0,0.006535947712418301
2023-12-26,20590442612,(not set),Paid Search,google,0,0,302,2,1.15,0.0,0.006622516556291391
2023-12-26,20775353708,(not set),Paid Search,google,0,0,77,2,1.41,0.0,0.025974025974025976
2023-12-25,20573282154,Pmax-All-Products,Cross-network,google,14,14,50360,336,475.395864,0.989016446302107,0.006671961874503574
2023-12-25,(not set),Traffic,Paid Social,facebook,2,2,0,0,0.0,0.0,0.0
2023-12-25,20593400060,Search-GEN-Padel,Paid Search,google,2,2,518,39,131.86,0.0219705976035188,0.07528957528957529
2023-12-25,(not set),(referral),Organic Social,m.facebook.com,1,1,0,0,0.0,0.0,0.0
2023-12-25,(not set),ASC maximize purchases,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2023-12-25,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,16,7,27.42,0.0,0.4375
2023-12-25,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,173,11,32.79,0.246519487648673,0.06358381502890173
2023-12-24,(not set),(direct),Direct,(direct),2,3,0,0,0.0,0.0,0.0
2023-12-24,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,2,1,0.39,0.0,0.5
2023-12-24,20566224153,(not set),Paid Search,google,0,0,722,55,103.92,0.0,0.07617728531855955
2023-12-23,20573282154,Pmax-All-Products,Cross-network,google,8,8,35010,229,385.599926,1.58290566684392,0.006540988289060268
2023-12-23,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2023-12-23,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2023-12-23,(not set),(organic),Organic Search,yahoo,1,1,0,0,0.0,0.0,0.0
2023-12-23,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,8,2,2.36,0.0,0.25
2023-12-22,20775353708,Search-GEN-Competitors,Paid Search,google,2,2,386,60,165.45,0.0,0.15544041450777202
2023-12-22,(not set),(referral),Organic Video,youtube.com,1,2,0,0,0.0,0.0,0.0
2023-12-22,(not set),Traffic,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2023-12-22,01HJ8VZ9TCQ935KZX5PQ42ZD2V,Newsletter Navidad 22.12,Email,Klaviyo,1,1,0,0,0.0,0.0,0.0
2023-12-22,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2023-12-22,20571947176,(not set),Paid Search,google,0,0,7,5,1.51,0.0,0.7142857142857143
2023-12-22,20593400060,(not set),Paid Search,google,0,0,632,21,104.17,0.0,0.03322784810126582
2023-12-21,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2023-12-21,20593400060,Search-GEN-Padel,Paid Search,google,1,1,559,33,117.18,2.95613585936166,0.059033989266547404
2023-12-21,20571947176,(not set),Paid Search,google,0,0,8,1,0.06,0.0,0.125
2023-12-21,20590442612,(not set),Paid Search,google,0,0,245,11,35.35,0.0,0.044897959183673466
2023-12-21,20593400060,(not set),Paid Search,google,0,0,94,0,0.0,0.0,0.0
2023-12-20,20573282154,Pmax-All-Products,Cross-network,google,13,15,42406,260,552.53166,0.708989374473129,0.0061312078479460455
2023-12-20,(not set),(organic),Organic Search,google,5,5,0,0,0.0,0.0,0.0
2023-12-20,(not set),(referral),Organic Social,m.facebook.com,1,1,0,0,0.0,0.0,0.0
2023-12-20,20571947176,(not set),Paid Search,google,0,0,10,1,1.23,0.0,0.1
2023-12-20,20593400060,(not set),Paid Search,google,0,0,86,0,0.0,0.0,0.0
2023-12-19,20573282154,Pmax-All-Products,Cross-network,google,17,18,47494,231,457.014529,0.765139788367647,0.004863772265970438
2023-12-19,(not set),(organic),Organic Search,google,3,3,0,0,0.0,0.0,0.0
2023-12-19,20593400060,Search-GEN-Padel,Paid Search,google,2,3,565,46,188.1,3.82429558745348,0.08141592920353982
2023-12-19,(not set),ASC maximize purchases,Paid Social,facebook,1,1,0,0,0.0,0.0,0.0
2023-12-19,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,9,4,0.04,0.0,0.4444444444444444
2023-12-19,20590442612,(not set),Paid Search,google,0,0,654,17,40.7399999999999,0.0,0.02599388379204893
2023-12-19,20593400060,(not set),Paid Search,google,0,0,88,0,0.0,0.0,0.0
2023-12-19,20775353708,(not set),Paid Search,google,0,0,136,15,33.39,0.0,0.11029411764705882
2023-12-18,20573282154,Pmax-All-Products,Cross-network,google,13,14,55009,310,627.441923,0.65653381595925,0.005635441473213474
2023-12-18,(not set),(direct),Direct,(direct),3,3,0,0,0.0,0.0,0.0
2023-12-18,20590442612,Search-GEN-Pickleball,Paid Search,google,2,2,162,15,37.29,0.0,0.09259259259259259
2023-12-18,20566224153,(not set),Paid Search,google,0,0,75,6,16.54,0.0,0.08
2023-12-18,20571947176,(not set),Paid Search,google,0,0,4,1,1.69,0.0,0.25
2023-12-18,20590442612,(not set),Paid Search,google,0,0,251,0,0.0,0.0,0.0
2023-12-18,20775353708,(not set),Paid Search,google,0,0,54,5,18.61,0.0,0.09259259259259259
2023-12-17,20566224153,(not set),Paid Search,google,0,0,77,1,0.43,0.0,0.012987012987012988
2023-12-17,20590442612,(not set),Paid Search,google,0,0,472,26,53.27,0.0,0.05508474576271186
2023-12-17,20593400060,(not set),Paid Search,google,0,0,69,0,0.0,0.0,0.0
2023-12-17,20775353708,(not set),Paid Search,google,0,0,66,7,20.36,0.0,0.10606060606060606
2023-12-16,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2023-12-16,(not set),(organic),Organic Search,google,1,1,0,0,0.0,0.0,0.0
2023-12-15,(not set),(direct),Direct,(direct),5,6,0,0,0.0,0.0,0.0
2023-12-15,(not set),(organic),Organic Search,google,4,7,0,0,0.0,0.0,0.0
2023-12-15,(not set),(referral),Organic Social,l.instagram.com,1,1,0,0,0.0,0.0,0.0
2023-12-15,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,11,5,1.49,0.0,0.45454545454545453
2023-12-15,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,196,21,44.31,0.0,0.10714285714285714
2023-12-15,20590442612,(not set),Paid Search,google,0,0,148,7,6.41,0.0,0.0472972972972973
2023-12-14,(not set),(direct),Direct,(direct),8,8,0,0,0.0,0.0,0.0
2023-12-14,(not set),(referral),Organic Social,l.instagram.com,4,4,0,0,0.0,0.0,0.0
2023-12-14,20593400060,Search-GEN-Padel,Paid Search,google,3,3,585,39,153.74,1.36662448939768,0.06666666666666667
2023-12-14,20571947176,Search-BRD-Racket-Central,Paid Search,google,2,3,11,3,1.3,0.0,0.2727272727272727
2023-12-14,(not set),(referral),Referral,klaviyo.com,1,1,0,0,0.0,0.0,0.0
2023-12-14,(not set),emailmarketing_171308122389,Email,shopify_email,1,1,0,0,0.0,0.0,0.0
2023-12-14,20566224153,(not set),Paid Search,google,0,0,116,6,18.91,0.0,0.05172413793103448
2023-12-14,20593400060,(not set),Paid Search,google,0,0,94,1,1.1,0.0,0.010638297872340425
2023-12-13,(not set),(organic),Organic Search,google,2,2,0,0,0.0,0.0,0.0
2023-12-13,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,2,16,2,12.45,0.0,0.125
2023-12-13,20590442612,(not set),Paid Search,google,0,0,731,19,59.94,0.0,0.025991792065663474
2023-12-13,20593400060,(not set),Paid Search,google,0,0,261,16,67.13,0.0,0.06130268199233716
2023-12-13,20775353708,(not set),Paid Search,google,0,0,45,1,1.48,0.0,0.022222222222222223
2023-12-12,(not set),(direct),Direct,(direct),6,7,0,0,0.0,0.0,0.0
2023-12-12,20571947176,Search-BRD-Racket-Central,Paid Search,google,2,3,13,6,8.14,31.3378378378378,0.46153846153846156
2023-12-12,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,56,6,11.44,0.0,0.10714285714285714
2023-12-12,20593400060,Search-GEN-Padel,Paid Search,google,1,1,220,17,38.88,0.0,0.07727272727272727
2023-12-12,Shopping Free Listings,Shopping Free Listings,Organic Shopping,google,1,1,0,0,0.0,0.0,0.0
2023-12-12,20566224153,(not set),Paid Search,google,0,0,264,9,17.5999999999999,0.0,0.03409090909090909
2023-12-12,20590442612,(not set),Paid Search,google,0,0,71,1,0.76,0.0,0.014084507042253521
2023-12-12,20593400060,(not set),Paid Search,google,0,0,29,0,0.0,0.0,0.0
2023-12-12,20775353708,(not set),Paid Search,google,0,0,14,0,0.0,0.0,0.0
2023-12-11,(not set),(direct),Direct,(direct),1,1,0,0,0.0,0.0,0.0
2023-12-11,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,12,5,1.72,0.0,0.4166666666666667
2023-12-11,20566224153,(not set),Paid Search,google,0,0,194,14,24.19,0.0,0.07216494845360824
2023-12-11,20775353708,(not set),Paid Search,google,0,0,7,1,2.48,0.0,0.14285714285714285
2023-12-10,(not set),(direct),Direct,(direct),3,4,0,0,0.0,0.0,0.0
2023-12-10,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,89,4,9.03,28.7918050941306,0.0449438202247191
2023-12-10,20593400060,Search-GEN-Padel,Paid Search,google,1,1,109,11,23.32,0.0,0.10091743119266056
2023-12-10,20566224153,(not set),Paid Search,google,0,0,318,14,22.69,0.0,0.0440251572327044
2023-12-10,20590442612,(not set),Paid Search,google,0,0,130,0,0.0,0.0,0.0
2023-12-10,20593400060,(not set),Paid Search,google,0,0,36,0,0.0,0.0,0.0
2023-12-10,20775353708,(not set),Paid Search,google,0,0,13,0,0.0,0.0,0.0
2023-12-09,20573282154,Pmax-All-Products,Cross-network,google,5,6,20896,121,172.388046,3.20990934603435,0.005790581929555896
2023-12-09,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
2023-12-09,(not set),(referral),Organic Shopping,checkout.shopify.com,1,1,0,0,0.0,0.0,0.0
2023-12-09,20590442612,Search-GEN-Pickleball,Paid Search,google,1,1,99,11,12.02,0.0,0.1111111111111111
2023-12-09,20571947176,(not set),Paid Search,google,0,0,1,1,0.01,0.0,1.0
2023-12-09,20590442612,(not set),Paid Search,google,0,0,92,0,0.0,0.0,0.0
2023-12-09,20593400060,(not set),Paid Search,google,0,0,49,1,0.59,0.0,0.02040816326530612
2023-12-08,20571947176,Search-BRD-Racket-Central,Paid Search,google,1,1,10,3,7.57,23.2430647291941,0.3
2023-12-08,20566224153,(not set),Paid Search,google,0,0,143,7,16.75,0.0,0.04895104895104895
2023-12-08,20590442612,(not set),Paid Search,google,0,0,112,8,13.48,0.0,0.07142857142857142
2023-12-08,20593400060,(not set),Paid Search,google,0,0,201,8,16.15,0.0,0.03980099502487562
2023-12-08,20775353708,(not set),Paid Search,google,0,0,8,1,1.72,0.0,0.125
2023-12-07,20573282154,Pmax-All-Products,Cross-network,google,9,10,30587,170,265.561702,1.68586056132446,0.005557916762023081
2023-12-07,20571947176,Search-BRD-Racket-Central,Paid Search,google,2,2,8,4,8.52,1.25,0.5
2023-12-07,20566224153,(not set),Paid Search,google,0,0,245,10,18.27,0.0,0.04081632653061224
2023-12-07,20775353708,(not set),Paid Search,google,0,0,9,0,0.0,0.0,0.0
2023-12-06,(not set),(direct),Direct,(direct),5,5,0,0,0.0,0.0,0.0
2023-12-06,20566224153,(not set),Paid Search,google,0,0,173,4,4.66,0.0,0.023121387283236993
2023-12-05,20573282154,Pmax-All-Products,Cross-network,google,11,11,37143,185,272.396049,1.56760716819354,0.0049807500740381766
2023-12-05,(not set),(direct),Direct,(direct),4,4,0,0,0.0,0.0,0.0
